Source,Target
jalili, iranelection
jalili, iran
jalili, iran92
jalili, iranelection
jalili, instaelection
jalili, iran
iranelection, iran
iranelection, jalili
iranelection, iran2013
jalili, iraneelction
jalili, iran
jalili, iran92
jalili, iranelection
jalili, iran92
jalili, iran
jalili, iranelection
jalili, iran
jalili, iran92
iranelection, iran
iranelection, jalili
 iran, jalili
jalili, iranelection
jalili, iran
jalili, iran92
iranelection, jalili
iranelection, iran
iranelection, iran92
iran, jalili
iran, iranelection
 jalili, iranelection
syria, bahrain
syria, us
syria, eu
syria, us
syria, iran
 us, iran
bahrain, syria
bahrain, jalili
bahrain, us
bahrain, syria
bahrain, jalili
 syria, jalili
jalili, iran
jalili, iranelection
 iran, iranelection
jalili, iran
jalili, iranelection
 iran, iranelection
jalili, iranelection
jalili, iran
jalili, iran2013
jalili, iranelection
jalili, iran92
jalili, iran2013
iranelection, iran
iranelection, jalili
 iran, jalili
jalili, iran
jalili, iranelection
 iran, iranelection
jalili, ghalibaf
jalili, velayati
jalili, hadadeadel
jalili, iranelection
jalili, iran
jalili, iran92
jalili, iranelection
jalili, iran
jalili, iran92
jalili, iranelection
jalili, iran
jalili, iran2013
jalili, iranelection
jalili, iran
jalili, iran92
jalili, iranelection
jalili, iran
 iranelection, iran
jalili, iran
jalili, iranelection
jalili, iran92
jalili, iranelection
jalili, iran
 iranelection, iran
jalili, iranelection
jalili, iran92
jalili, iran2013
jalili, iranelection
jalili, iran
 iranelection, iran
turkey, iran
turkey, jalili
 iran, jalili
turkey, iran
turkey, jalili
 iran, jalili
iran, turkey
iran, jalili
 turkey, jalili
jalili, iran
jalili, turkey
 iran, turkey
iran, iranelection
iran, jalili
 iranelection, jalili
iran, iranelection
iran, jalili
 iranelection, jalili
iran, jalili
iran, syria
 jalili, syria
iran, jalili
iran, iranelection
 jalili, iranelection
iran, iranelection
iran, jalili
 iranelection, jalili
jalili, iranelection
jalili, iran
 iranelection, iran
jalili, iranelection
jalili, iran
 iranelection, iran
jalili, iranelection
jalili, iran
 iranelection, iran
jalili, iranelection
jalili, iran
 iranelection, iran
jalili, iranelection
jalili, iran
 iranelection, iran
jalili, iranelection
jalili, iran92
jalili, iran2013
jalili, iranelection
jalili, iran
 iranelection, iran
jalili, iran
jalili, iranelection
 iran, iranelection
jalili, us
jalili, russia
jalili, iran
jalili, iranelection
jalili, iran92
 iranelection, iran92
iranelection, jalili
iranelection, iran92
iranelection, iran2013
jalili, iranelection
jalili, iran
 iranelection, iran
iranelection, jalili
iranelection, iran
 jalili, iran
afghanistan, syria
afghanistan, jalili
 syria, jalili
jalili, syria
jalili, iraq
jalili, iran
syria, jalili
syria, iranelection
 jalili, iranelection
jalili, turkey
jalili, iraq
jalili, iran
iran, middleeast
iran, muslims
iran, jalili
jalili, iranelection
jalili, syria
 iranelection, syria
jalili, iran
jalili, syria
jalili, turkey
iranelection, iran
iranelection, jalili
 iran, jalili
jalili, iranelection
jalili, iran
 iranelection, iran
جلیلی, iranelection
جلیلی, iran
 iranelection, iran
iran, jalili
iran, iranelection
 jalili, iranelection
جلیلی, iranelection
جلیلی, iran
 iranelection, iran
jalili, iranelection
jalili, iran
 iranelection, iran
جلیلی, iranelection
جلیلی, iran
 iranelection, iran
جلیلي, iranelection
جلیلي, iran
 iranelection, iran
iran, iranelection
iran, iran2013
iran, iran92
iran, iranelection
iran, iran2013
iran, iran92
iranelection, iran
iranelection, iran2013
iranelection, iran92
iran, iranelection
iran, iran2013
iran, iran92
iranelection, iran2013
iranelection, iran92
 iran2013, iran92
iran, iraq
iran, iranelection
iran, iran2013
whyvote4jalili, iranelection
whyvote4jalili, iran
 iranelection, iran
معامله_قرن, معامله_آپارتاید
معامله_قرن, freepalestinekudues
معامله_قرن, apartheiddeal
معامله_قرن, معامله_آپارتاید
معامله_قرن, freepalestinekudues
معامله_قرن, apartheiddeal
احمدی_نژاد, ahmadinejad
احمدی_نژاد, ظلم
 ahmadinejad, ظلم
مسجد_نیوزلند, کلیسای_نوتردام
مسجد_نیوزلند, کلیسای_سریلانکا
 کلیسای_نوتردام, کلیسای_سریلانکا
احمدی_نژاد, سیدالشهدا
احمدی_نژاد, امام_حسین
 سیدالشهدا, امام_حسین
نوروز, بهار
نوروز, احمدی_نژاد
نوروز, ایران
احمدي_نژاد, سرپل_ذهاب
احمدي_نژاد, کرمانشاه
 سرپل_ذهاب, کرمانشاه
احمدی_نژاد, ahmadinejad
احمدی_نژاد, ایران
احمدی_نژاد, سرپل_ذهاب
احمدی_نژاد, مرصاد
احمدی_نژاد, راهیان_نور
 مرصاد, راهیان_نور
احمدی_نژاد, بهار
احمدی_نژاد, spring
 بهار, spring
twitter, facebook
twitter, instagram
 facebook, instagram
حقوق_بشر, توحیدی
حقوق_بشر, اعلامیه_جهانی_حقوق_بشر
حقوق_بشر, منشور_کوروش
مشایی_را_آزاد_کنید, freemashaei
مشایی_را_آزاد_کنید, islamichumanrights
 freemashaei, islamichumanrights
مشایی, مهندس_مشایی
مشایی, دادگاه
مشایی, دادگاه_دروغ
احمدی_نژاد, مردم
احمدی_نژاد, ایران
 مردم, ایران
اتحاد, انقلاب
اتحاد, ملت
 انقلاب, ملت
عادلانه, احترام_متقابل
عادلانه, رای_مستقیم
 احترام_متقابل, رای_مستقیم
ایران, گرین_کارت
ایران, حساب_های_بانکی
 گرین_کارت, حساب_های_بانکی
انقلاب, ملت
انقلاب, لرستان
 ملت, لرستان
ضد_انقلاب, انقلاب
ضد_انقلاب, جمهوری_اسلامی
ضد_انقلاب, لرستان
وحدت, همدلی
وحدت, لرستان
 همدلی, لرستان
انقلابی, داوطلبانه
انقلابی, بجنورد
 داوطلبانه, بجنورد
انقلاب, ضد_انقلاب
انقلاب, تالش
 ضد_انقلاب, تالش
نماهنگ, لحظه_های_ماندگار
نماهنگ, احمدي_نژاد
نماهنگ, تالش
احمدی_نژاد, ملت_بزرگ
احمدی_نژاد, تالش
 ملت_بزرگ, تالش
احمدی_نژاد, بهشتی
احمدی_نژاد, قوه_قضائیه
 بهشتی, قوه_قضائیه
بهشتی, قوه_قضائیه
بهشتی, احمدی_نژاد
 قوه_قضائیه, احمدی_نژاد
سازمان_زندانها, دستگاه_قضایی
سازمان_زندانها, بقايي
 دستگاه_قضایی, بقايي
ایران, احمدی_نژاد
ایران, worldcup
ایران, irn
بقایی, دستگاه_قضایی
بقایی, دادگاه_علنی
 دستگاه_قضایی, دادگاه_علنی
احمدی_نژاد, قدس
احمدی_نژاد, نماهنگ
احمدی_نژاد, روز_قدس
احمدی_نژاد, روز_قدس
احمدی_نژاد, قدس
 روز_قدس, قدس
احمدی_نژاد, قدس
احمدی_نژاد, روز_قدس
احمدی_نژاد, فلسطين
محرومین, مستضعفین
محرومین, مردم
محرومین, مسئولان
نماهنگ, تبريز
نماهنگ, احمدي_نژاد
 تبريز, احمدي_نژاد
بهاری, بقایی
بهاری, من_یک_بهاری_هستم
بهاری, من_یک_بقایی_هستم
فداکاری, ایثار
فداکاری, نجات
فداکاری, حضرت_مهدی
یمن, عراق
یمن, سوریه
یمن, افغانستان
آمریکا, افغانستان
آمریکا, عراق
آمریکا, سوریه
ایران, امام
ایران, به_سوی_بهار
 امام, به_سوی_بهار
ایستادگی, امام_زمان
ایستادگی, نيمه_شعبان
 امام_زمان, نيمه_شعبان
منشور_به_سوي_بهار, اصل_اول
منشور_به_سوي_بهار, خیرخواهی_برای_همگان
 اصل_اول, خیرخواهی_برای_همگان
به_سوی_بهار, احمدی_نژاد
به_سوی_بهار, امام_عصر
 احمدی_نژاد, امام_عصر
فلسطین, صهیونیسم
فلسطین, عدالت
 صهیونیسم, عدالت
احمدی_نژاد, اصفهان
احمدی_نژاد, بقایی
احمدی_نژاد, لغو
احمدی_نژاد, نیمه_شعبان
احمدی_نژاد, استقبال
 نیمه_شعبان, استقبال
احمدی_نژاد, نیمه_شعبان
احمدی_نژاد, استقبال
 نیمه_شعبان, استقبال
اعتصاب_غذا, بقایی
اعتصاب_غذا, يادداشت
 بقایی, يادداشت
دستگاه_قضایی, مشایی
دستگاه_قضایی, يادداشت
 مشایی, يادداشت
مقامات_مقضایی, مشایی
مقامات_مقضایی, يادداشت
 مشایی, يادداشت
جاودانگی, جانبازان
جاودانگی, ایثارگران
 جانبازان, ایثارگران
مشایی, دیابت
مشایی, داعشی
 دیابت, داعشی
دستگاه_قضایی, مشایی
دستگاه_قضایی, خودبرتربینی
دستگاه_قضایی, زورمداری
جانبازان, ایثارگران
جانبازان, احمدی_نژاد
 ایثارگران, احمدی_نژاد
جانبازان, ایثارگران
جانبازان, احمدی_نژاد
 ایثارگران, احمدی_نژاد
شیطان, جامعه_انسانی
شیطان, صالحان
 جامعه_انسانی, صالحان
امام_حسین, ایثار
امام_حسین, فداکاری
 ایثار, فداکاری
عدالت, آزادی
عدالت, عزت
عدالت, انقلاب
شيطان, جنس_قلابی
شيطان, مسجد_جلوه
 جنس_قلابی, مسجد_جلوه
شیطان, ظلم
شیطان, تبعیض
شیطان, انسان
احمدی_نژاد, تهران
احمدی_نژاد, امام_حسین
احمدی_نژاد, انسان
تهدید, مردم
تهدید, هدایت
 مردم, هدایت
تهدید, هتک_حرمت
تهدید, بست_نشینی
 هتک_حرمت, بست_نشینی
امامزاده_صالح, مالکانه
امامزاده_صالح, مردم
امامزاده_صالح, اصحاب_قدرت
امامزاده_صالح, بست_نشینی
امامزاده_صالح, تظلم_خواهی
 بست_نشینی, تظلم_خواهی
بقایی, کما
بقایی, احمدی_نژاد
بقایی, دستگاه_قضایی
بقایی, دادگاه_علنی
بقایی, دستگاه_قضایی
 دادگاه_علنی, دستگاه_قضایی
اوین, بقایی
اوین, اعتصاب_غذا
اوین, بیمارستان
هوشمندی, همگرایی
هوشمندی, تدبیر
هوشمندی, گفتگو
جنگ, فروپاشی
جنگ, تجزیه
 فروپاشی, تجزیه
مشایی, آتش_زدن
مشایی, ظالمانه
مشایی, بقایی
مشایی, مغایر
مشایی, رهبر_انقلاب
مشایی, دستگاه_قضایی
غیرقانونی, مشایی
غیرقانونی, بازپرس
غیرقانونی, دستگاه_قضایی
آمریکا, جنگ
آمریکا, خاورمیانه
آمریکا, اقتصادی
آمریکا, خاورمیانه
آمریکا, اقتصادی
آمریکا, آخرین
مبعث, عشق
مبعث, آزادی
مبعث, عدالت
شرط_لازم, آزادی
شرط_لازم, عدالت
 آزادی, عدالت
آزادی, عدالت
آزادی, مطالبه_عمومی
 عدالت, مطالبه_عمومی
مأموریت_اصلی, عدالت
مأموریت_اصلی, ياداشت
 عدالت, ياداشت
مبعث, آزادی
مبعث, عدالت
مبعث, عشق
صلوات, مشایی
صلوات, حمید_بقایی
 مشایی, حمید_بقایی
مشایی, خلاف_قانون
مشایی, مرد
 خلاف_قانون, مرد
امام_زمان, مظلوم
امام_زمان, نزدیک
 مظلوم, نزدیک
مردم, انقلاب
مردم, احمدی_نژاد
 انقلاب, احمدی_نژاد
بقایی, انقلاب
بقایی, احمدی_نژاد
 انقلاب, احمدی_نژاد
مشایی, رسانه_های_امنیتی
مشایی, دروغ_پردازی
مشایی, لجن_پراکنی
مردم, انقلاب
مردم, فرصت
مردم, احمدی_نژاد
تعهدات, آرمانهای
تعهدات, قدرت
تعهدات, ثروت
غیرقانونی, بقایی
غیرقانونی, بست_نشینی
غیرقانونی, احمدی_نژاد
آزادی, عدالت
آزادی, قوه_قضاییه
آزادی, تهدید
تظلم, اتهامات
تظلم, صداوسیما
تظلم, قوه_قضاییه
صداوسیما, اهانت
صداوسیما, افترا
 اهانت, افترا
مقامات_قضایی, نامه
مقامات_قضایی, احمدی_نژاد
 نامه, احمدی_نژاد
احمدی_نژاد, ظلم
احمدی_نژاد, انقلاب
احمدی_نژاد, نامه
بقایی, مرخصی
بقایی, آزادی_مشروط
 مرخصی, آزادی_مشروط
بقایی, انفرادی
بقایی, آزادی_مشروط
 انفرادی, آزادی_مشروط
انفرادی, قوه_قضائیه
انفرادی, آزادي_مشروط
انفرادی, بقايي
بقایی, دستگاه_قضایی
بقایی, دادگاه_علنی
 دستگاه_قضایی, دادگاه_علنی
بقایی, نیروی_قدس
بقایی, سپاه_پاسداران
 نیروی_قدس, سپاه_پاسداران
جوانفکر, بقایی
جوانفکر, ياداشت
